user,login_count,after_hours_logins,weekend_logins,unique_computers,device_activity,usb_connections,after_hours_usb,weekend_usb,usb_unique_computers,file_activity,after_hours_files,weekend_files,email_count,after_hours_emails,weekend_emails,attachment_count,web_activity,after_hours_web,weekend_web,O,C,E,A,N
JCW0858,346,346.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4981,228.0,0.0,1020,56052,2346.0,0.0,14,35,22,41,39
JDB0169,620,346.0,0.0,1,5464.0,2743.0,136.0,0.0,1.0,7791.0,226.0,0.0,4657,233.0,0.0,883,56052,2523.0,0.0,20,14,23,48,33
JDC0030,894,8.0,233.0,3,380.0,190.0,12.0,51.0,1.0,724.0,76.0,212.0,5071,798.0,1367.0,4003,54378,8708.0,14592.0,31,18,19,21,26
JDF0593,805,76.0,38.0,3,6296.0,3153.0,138.0,131.0,1.0,403.0,25.0,14.0,351,32.0,12.0,72,3670,403.0,150.0,30,45,11,41,29
JER0404,346,151.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3022,424.0,0.0,0,32870,4039.0,0.0,38,46,18,16,30
JFC0557,615,0.0,0.0,1,2785.0,1399.0,5.0,0.0,1.0,2839.0,13.0,0.0,3002,47.0,0.0,2060,32870,316.0,0.0,22,16,23,40,33
JFC0757,346,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1056,0.0,0.0,0,10034,0.0,0.0,31,21,38,36,38
JGM0934,624,346.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3017,480.0,0.0,2436,32870,3779.0,0.0,30,22,41,22,31
JGT0221,586,521.0,0.0,368,4.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,1452,130.0,0.0,589,15438,1500.0,0.0,45,30,16,40,18
JHP0583,853,55.0,111.0,3,1629.0,817.0,21.0,100.0,1.0,1589.0,61.0,179.0,390,32.0,52.0,316,4020,432.0,520.0,37,25,40,42,37
JIG0128,346,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3030,440.0,0.0,0,32775,4798.0,0.0,25,45,35,18,27
JIM0095,346,346.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3677,377.0,0.0,764,39444,3836.0,0.0,10,18,21,15,35
JJB0127,346,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2973,416.0,0.0,0,32870,4250.0,0.0,26,21,38,30,32
JJB0700,371,349.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337,20.0,0.0,291,3460,221.0,0.0,15,19,39,37,28
JJH0292,658,1.0,4.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339,4.0,2.0,227,3520,35.0,20.0,35,23,38,39,28
JJH0613,711,171.0,0.0,2,2095.0,1049.0,11.0,0.0,1.0,1641.0,5.0,0.0,5027,68.0,0.0,3321,56052,568.0,0.0,50,30,24,14,26
JJM0203,424,223.0,0.0,2,854.0,428.0,52.0,0.0,1.0,425.0,39.0,0.0,1876,211.0,0.0,1340,20181,2208.0,0.0,37,36,18,30,28
JKB0126,345,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3024,464.0,0.0,0,32870,4581.0,0.0,43,24,19,33,28
JKF0465,420,195.0,64.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403,9.0,61.0,84,4200,109.0,640.0,10,37,12,17,32
JKJ0698,471,453.0,102.0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,429,23.0,92.0,107,4420,266.0,930.0,16,38,16,22,28
JKM0303,346,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330,4.0,0.0,172,3450,38.0,0.0,46,10,44,15,35
JLM0364,1314,856.0,0.0,598,4.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,3537,0.0,0.0,765,38165,81.0,0.0,35,22,15,25,37
JLW0053,346,167.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4717,618.0,0.0,0,49478,6180.0,0.0,42,41,18,38,31
JMB0308,157,157.0,0.0,1,16.0,8.0,8.0,0.0,1.0,10.0,10.0,0.0,2203,109.0,0.0,831,24789,1441.0,0.0,41,44,34,14,32
JMC0925,779,63.0,4.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3372,489.0,0.0,2386,32870,5443.0,0.0,33,10,23,19,31
JMD0520,699,33.0,2.0,36,1315.0,664.0,8.0,0.0,1.0,1893.0,26.0,0.0,1009,0.0,0.0,594,10034,95.0,0.0,21,45,16,38,29
JMH0543,404,116.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003,41.0,0.0,377,21660,392.0,0.0,44,25,37,13,34
JMK0099,735,365.0,0.0,3,279.0,141.0,11.0,0.0,1.0,555.0,21.0,0.0,2989,351.0,0.0,1815,32870,3424.0,0.0,40,37,41,41,25
JML0909,621,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1010,58.0,0.0,811,10034,491.0,0.0,24,32,39,40,21
JMW0638,346,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1007,301.0,0.0,432,10034,2877.0,0.0,43,21,30,18,30
JNA0559,345,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3020,42.0,0.0,0,32870,316.0,0.0,10,10,41,10,31
JNJ0556,345,0.0,0.0,1,5995.0,3003.0,2.0,0.0,1.0,7977.0,34.0,0.0,3009,56.0,0.0,1545,32870,405.0,0.0,43,45,22,33,34
JOL0024,346,346.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3640,173.0,0.0,1366,39330,1675.0,0.0,50,40,24,21,29
JOM0750,346,147.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5045,39.0,0.0,0,56052,560.0,0.0,35,46,25,40,29
JPA0667,346,172.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2980,46.0,0.0,2048,32870,382.0,0.0,49,42,34,35,27
JPW0741,346,163.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4984,69.0,0.0,0,56052,612.0,0.0,40,38,44,30,33
JRF0835,346,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339,55.0,0.0,168,3460,674.0,0.0,44,33,18,37,18
JRG0207,287,286.0,0.0,1,46.0,23.0,23.0,0.0,1.0,27.0,27.0,0.0,3842,205.0,0.0,1353,40185,2307.0,0.0,42,37,40,21,27
JRH0455,55,28.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,1.0,0.0,6,550,13.0,0.0,19,21,42,20,34
JRL0574,346,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331,29.0,0.0,0,3450,315.0,0.0,19,26,35,47,40
JRS0362,1388,885.0,0.0,636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3689,0.0,0.0,0,39444,0.0,0.0,50,50,14,37,24
JSA0775,346,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,991,0.0,0.0,760,10034,0.0,0.0,50,46,42,19,33
JSH0330,346,346.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1049,148.0,0.0,210,10034,1406.0,0.0,20,16,23,24,28
JTM0223,748,530.0,0.0,361,4.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,1489,176.0,0.0,995,16026,1679.0,0.0,35,48,20,21,30
JTS0389,423,172.0,0.0,3,270.0,136.0,1.0,0.0,1.0,376.0,0.0,0.0,3335,43.0,0.0,566,32870,384.0,0.0,31,36,11,44,32
JXH0493,346,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5008,0.0,0.0,912,56052,0.0,0.0,36,32,23,15,31
JZD0888,346,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,996,54.0,0.0,0,10034,437.0,0.0,20,20,30,14,30
KAC0124,346,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3058,430.0,0.0,0,32870,4595.0,0.0,33,14,30,18,33
KAL0395,346,165.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3021,335.0,0.0,1388,32775,4242.0,0.0,13,24,22,28,29
KAT0270,346,346.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3045,301.0,0.0,2489,32870,3201.0,0.0,21,24,39,23,27
KAT0489,346,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5023,0.0,0.0,3321,56052,0.0,0.0,22,41,36,23,26
KBB0189,346,346.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3719,589.0,0.0,1507,39444,5610.0,0.0,49,23,16,33,30
KBC0054,346,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2980,0.0,0.0,0,32870,0.0,0.0,42,43,17,41,32
KBG0549,650,156.0,0.0,3,216.0,108.0,1.0,0.0,1.0,377.0,1.0,0.0,3365,73.0,0.0,2030,32870,556.0,0.0,16,19,37,10,32
KBL0260,346,346.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3014,113.0,0.0,0,32870,1335.0,0.0,16,15,48,16,32
KBP0008,733,363.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9145,1338.0,0.0,4575,103800,15744.0,0.0,23,18,40,11,34
KBS0874,616,346.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5062,314.0,0.0,3563,56052,2593.0,0.0,23,39,37,33,29
KCB0815,625,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3061,602.0,0.0,599,32870,7519.0,0.0,16,40,18,36,31
KCF0045,1390,1231.0,0.0,640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3654,460.0,0.0,1177,39209,3565.0,0.0,40,39,16,27,31
KCO0122,719,85.0,5.0,2,1404.0,703.0,208.0,0.0,1.0,1593.0,477.0,0.0,3033,865.0,0.0,1872,32870,9779.0,0.0,30,32,26,38,33
KCS0173,685,354.0,0.0,3,714.0,360.0,19.0,0.0,1.0,260.0,8.0,0.0,4679,268.0,0.0,3098,52938,2645.0,0.0,39,20,50,20,30
KDS0349,346,166.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4745,63.0,0.0,0,49478,526.0,0.0,18,23,20,32,29
KDT0346,622,346.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1003,169.0,0.0,733,10034,1463.0,0.0,36,41,10,22,33
KES0729,632,163.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5014,42.0,0.0,2790,56052,512.0,0.0,20,10,24,45,31
KJA0152,346,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3687,250.0,0.0,0,39444,2774.0,0.0,16,16,39,38,34
KJG0910,346,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,991,52.0,0.0,366,10034,393.0,0.0,37,10,31,18,29
KJJ0293,691,0.0,0.0,2,687.0,345.0,0.0,0.0,1.0,530.0,0.0,0.0,333,4.0,0.0,316,3460,54.0,0.0,41,42,23,39,33
KJM0887,346,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1005,48.0,0.0,695,10034,542.0,0.0,31,47,14,16,32
KJP0371,1394,887.0,0.0,635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3700,0.0,0.0,2713,39403,0.0,0.0,36,21,25,15,30
KJS0618,346,158.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5059,51.0,0.0,1963,56052,521.0,0.0,19,15,20,10,37
KJW0416,346,161.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3037,98.0,0.0,0,32775,631.0,0.0,50,46,39,41,30
KKC0683,346,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3054,353.0,0.0,0,32870,4141.0,0.0,32,37,37,48,35
KKS0119,615,346.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4684,435.0,0.0,3436,49478,5197.0,0.0,15,28,39,33,27
KKW0879,451,407.0,37.0,2,6501.0,3257.0,111.0,232.0,1.0,1534.0,26.0,137.0,5158,244.0,372.0,1229,61722,2973.0,4374.0,36,42,21,31,27
KLH0596,294,3.0,1.0,1,38.0,19.0,19.0,1.0,1.0,53.0,53.0,0.0,279,17.0,0.0,85,2911,268.0,2.0,30,10,35,12,29
KLM0639,346,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1018,312.0,0.0,0,10005,2901.0,0.0,20,15,24,40,26
KMB0922,728,79.0,5.0,34,733.0,367.0,37.0,0.0,1.0,1209.0,177.0,0.0,3027,590.0,0.0,1726,32775,5662.0,0.0,43,43,17,24,27
KMS0657,346,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1006,338.0,0.0,0,10034,2907.0,0.0,17,31,21,17,29
KMW0545,621,161.0,0.0,1,257.0,129.0,2.0,0.0,1.0,493.0,3.0,0.0,3025,89.0,0.0,1839,31140,596.0,0.0,19,16,18,23,32
KNB0022,346,346.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3646,405.0,0.0,1498,39444,3537.0,0.0,22,38,45,16,30
KNG0672,301,144.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2611,45.0,0.0,973,28595,286.0,0.0,21,40,18,20,27
KNW0644,346,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1015,288.0,0.0,370,10034,2868.0,0.0,15,20,23,15,25
KPC0073,154,78.0,0.0,1,16.0,8.0,8.0,0.0,1.0,0.0,0.0,0.0,1311,32.0,0.0,925,14158,329.0,0.0,44,30,11,16,23
KPP0452,346,157.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341,4.0,0.0,130,3460,73.0,0.0,44,46,44,16,19
KPR0497,739,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5028,0.0,0.0,3714,56052,0.0,0.0,50,43,43,20,29
KQC0708,346,346.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336,15.0,0.0,0,3460,198.0,0.0,34,18,39,42,23
KQS0415,346,163.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3032,66.0,0.0,1224,32775,557.0,0.0,35,42,13,14,34
KRG0158,346,346.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3710,544.0,0.0,1317,39444,5891.0,0.0,34,38,42,14,27
KRL0062,346,346.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3691,421.0,0.0,0,39444,4552.0,0.0,37,16,17,20,33
KRL0501,265,0.0,0.0,1,1130.0,568.0,0.0,0.0,1.0,578.0,0.0,0.0,3871,0.0,0.0,0,43049,0.0,0.0,18,27,23,28,26
KRM0541,364,159.0,0.0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3022,59.0,0.0,688,31050,512.0,0.0,40,20,38,36,23
KRV0372,1410,926.0,0.0,630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3711,0.0,0.0,2410,39444,0.0,0.0,40,39,25,35,32
KSH0569,346,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2998,30.0,0.0,2194,32870,285.0,0.0,15,39,23,14,22
KSP0357,945,604.0,0.0,519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2496,0.0,0.0,1004,27018,0.0,0.0,41,40,29,19,24
KSP0966,346,346.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333,39.0,0.0,0,3460,470.0,0.0,42,36,19,24,35
KTG0091,346,346.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2992,313.0,0.0,1022,32870,3099.0,0.0,46,41,16,15,29
KVS0425,346,157.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3014,60.0,0.0,1179,32775,707.0,0.0,20,19,21,30,35
KVT0028,346,346.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3041,416.0,0.0,1163,32870,4213.0,0.0,44,20,35,19,37
KWC0004,346,161.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8997,179.0,0.0,1811,98610,944.0,0.0,23,38,39,20,27
KWE0082,621,165.0,0.0,1,1424.0,717.0,8.0,0.0,1.0,2234.0,6.0,0.0,3028,56.0,0.0,1889,32870,354.0,0.0,38,43,19,48,35
LAF0991,613,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3025,862.0,0.0,2570,32870,9810.0,0.0,40,39,36,22,34
LAM0911,606,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4728,856.0,0.0,1719,49478,8209.0,0.0,42,43,27,38,22
LAP0338,874,488.0,241.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1420,216.0,398.0,279,14123,2112.0,3973.0,42,23,33,45,31
LBC0356,1662,889.0,0.0,636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3696,0.0,0.0,2586,39444,0.0,0.0,40,30,40,21,41
LBF0214,1015,544.0,232.0,2,941.0,471.0,36.0,107.0,1.0,1236.0,51.0,301.0,6135,487.0,1399.0,3348,68400,5435.0,15450.0,18,44,18,38,28
LBH0942,819,453.0,199.0,1,7785.0,3903.0,411.0,893.0,1.0,10889.0,1016.0,2542.0,3918,471.0,914.0,793,43035,5344.0,9880.0,40,42,23,30,29
LCB0664,682,168.0,0.0,2,5938.0,2977.0,29.0,0.0,1.0,414.0,0.0,0.0,4697,54.0,0.0,2383,46710,473.0,0.0,16,19,36,24,32
LCC0819,157,0.0,0.0,1,700.0,350.0,64.0,0.0,1.0,337.0,77.0,0.0,1413,346.0,0.0,0,15028,3401.0,0.0,32,14,11,15,27
LCD0622,346,155.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4977,76.0,0.0,0,55890,629.0,0.0,30,26,13,14,26
LDB0090,346,346.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3657,309.0,0.0,730,39444,3342.0,0.0,40,14,39,41,34
LDD0560,50,6.0,10.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400,9.0,71.0,276,3800,78.0,665.0,25,43,39,26,35
LDG0459,714,161.0,0.0,3,312.0,157.0,3.0,0.0,1.0,480.0,7.0,0.0,332,5.0,0.0,205,3460,111.0,0.0,20,41,10,50,34
LDM0587,346,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335,27.0,0.0,67,3460,335.0,0.0,49,20,23,21,26
LEM0605,346,153.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4958,48.0,0.0,2053,56052,501.0,0.0,46,50,40,39,26
LFS0071,346,153.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3061,68.0,0.0,0,32870,562.0,0.0,48,31,14,17,25
LHB0606,82,40.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1161,1.0,0.0,514,13284,131.0,0.0,37,38,15,27,27
LHB0967,346,346.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330,29.0,0.0,0,3460,497.0,0.0,37,38,41,47,33
LHL0309,346,346.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4981,285.0,0.0,1605,55728,2750.0,0.0,19,34,27,46,37
LHN0151,346,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1680,0.0,0.0,359,16608,0.0,0.0,13,15,19,32,26
LIM0674,738,192.0,20.0,2,264.0,133.0,2.0,2.0,1.0,185.0,7.0,1.0,3071,56.0,72.0,1776,33535,923.0,760.0,18,13,35,49,20
LJB0826,346,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336,52.0,0.0,164,3450,637.0,0.0,38,21,39,15,32
LJJ0905,366,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1026,60.0,0.0,688,10005,522.0,0.0,43,36,12,22,30
LJR0523,170,5.0,2.0,1,12.0,6.0,6.0,2.0,1.0,3.0,3.0,0.0,480,0.0,0.0,389,4818,19.0,5.0,32,21,11,33,25
LJT0817,639,5.0,0.0,2,1303.0,655.0,126.0,0.0,1.0,1927.0,408.0,0.0,3024,747.0,0.0,2271,32870,7596.0,0.0,39,43,38,39,24
LLV0602,346,169.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5058,81.0,0.0,888,56052,581.0,0.0,36,10,36,37,33
LMF0980,616,346.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3690,384.0,0.0,2699,39444,3982.0,0.0,42,45,12,44,35
LNR0656,346,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1015,306.0,0.0,0,10034,2881.0,0.0,25,39,12,30,23
LNS0989,702,364.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3037,449.0,0.0,2264,32870,4404.0,0.0,34,38,45,30,31
LOF0311,346,346.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5030,280.0,0.0,2085,56052,2683.0,0.0,41,15,36,10,32
LOM0086,255,138.0,0.0,2,570.0,286.0,8.0,0.0,1.0,438.0,8.0,0.0,1237,59.0,0.0,626,13490,627.0,0.0,18,10,34,23,33
LPC0492,372,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5075,0.0,0.0,2632,52938,0.0,0.0,30,23,22,30,26
LPH0572,37,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,2.0,0.0,39,370,39.0,0.0,40,13,17,38,36
LQC0479,201,4.0,0.0,1,18.0,9.0,9.0,0.0,1.0,22.0,22.0,0.0,2853,0.0,0.0,0,31917,116.0,0.0,27,38,34,17,36
LQP0508,713,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,991,0.0,0.0,549,10034,0.0,0.0,26,44,21,40,27
LRR0148,841,454.0,104.0,3,1569.0,788.0,107.0,92.0,1.0,907.0,97.0,112.0,5427,727.0,671.0,2719,57200,7594.0,7007.0,21,19,14,14,29
LRW0970,346,346.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337,40.0,0.0,232,3460,473.0,0.0,10,26,39,22,28
LTS0860,346,346.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5096,290.0,0.0,1026,56052,2103.0,0.0,48,20,29,20,31
LUR0896,403,59.0,3.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,867,33.0,0.0,200,8046,464.0,0.0,15,11,47,43,28
MAD0496,118,0.0,23.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1727,0.0,339.0,313,19116,0.0,3726.0,34,30,40,42,24
MAD0753,346,168.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5049,38.0,0.0,1699,56052,511.0,0.0,50,30,36,41,33
MAE0331,346,346.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022,127.0,0.0,367,10034,1479.0,0.0,36,39,18,12,28
MAH0149,621,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3720,0.0,0.0,2546,39444,0.0,0.0,41,39,38,27,40
MAH0864,346,346.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5046,276.0,0.0,1990,56052,2386.0,0.0,30,46,25,20,25
MAR0955,302,302.0,1.0,1,42.0,21.0,21.0,5.0,1.0,69.0,69.0,24.0,284,27.0,0.0,0,2963,406.0,1.0,36,44,23,44,25
MAS0025,206,206.0,0.0,1,31.0,16.0,16.0,0.0,1.0,55.0,55.0,0.0,2706,100.0,0.0,0,28745,1032.0,0.0,23,14,20,21,23
MAW0166,346,346.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4665,288.0,0.0,0,49478,2395.0,0.0,44,16,21,17,34
MBG0438,235,118.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009,20.0,0.0,844,22325,250.0,0.0,38,17,37,16,29
MBJ0312,642,348.0,0.0,3,2047.0,1029.0,52.0,0.0,1.0,1019.0,27.0,0.0,5053,377.0,0.0,2868,56052,3270.0,0.0,22,45,49,12,26
MBR0724,346,346.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338,22.0,0.0,0,3460,212.0,0.0,33,44,18,35,31
MBW0809,30,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258,69.0,0.0,181,2850,688.0,0.0,43,45,44,18,19
MCD0125,364,15.0,72.0,2,132.0,66.0,3.0,7.0,1.0,434.0,25.0,56.0,1542,242.0,305.0,845,16720,2410.0,3325.0,36,26,50,22,23
MCF0327,346,346.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5031,339.0,0.0,0,56052,2928.0,0.0,39,41,24,44,25
MCF0600,308,7.0,54.0,2,72.0,36.0,36.0,0.0,1.0,102.0,102.0,0.0,239,31.0,40.0,48,2453,282.0,419.0,39,49,13,26,27
MCJ0324,346,346.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4982,255.0,0.0,1707,56052,2448.0,0.0,28,20,40,20,36
MCS0035,346,346.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4650,255.0,0.0,0,49478,2444.0,0.0,42,17,38,15,33
MCT0720,346,346.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337,26.0,0.0,0,3460,175.0,0.0,34,12,20,22,37
MDH0580,296,0.0,0.0,1,1257.0,631.0,9.0,0.0,1.0,622.0,21.0,0.0,295,23.0,0.0,240,3089,296.0,0.0,41,37,18,40,31
MDH0686,845,3.0,201.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4020,500.0,946.0,3422,43605,5859.0,10260.0,37,43,31,20,38
MDM0625,685,161.0,0.0,2,5452.0,2733.0,21.0,0.0,1.0,8346.0,15.0,0.0,5341,77.0,0.0,1088,55890,592.0,0.0,18,42,36,27,24
MDM0976,346,168.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3700,97.0,0.0,0,39444,763.0,0.0,41,40,38,20,31
MES0407,346,154.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2998,62.0,0.0,2274,32775,597.0,0.0,38,44,25,47,37
MFV0897,346,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,996,49.0,0.0,0,10005,426.0,0.0,18,13,23,25,33
MGS0974,421,172.0,39.0,2,283.0,142.0,0.0,16.0,1.0,162.0,0.0,17.0,4073,123.0,364.0,2418,43320,784.0,3876.0,17,39,39,40,27
