id,date,user,pc,filename,activity,content
FIL0007436,01/29/2026 15:48:40,USR0023,PC-USR0023-01,C:\Documents\work_doc_48.docx,File Open,Sample content
FIL0007437,01/29/2026 12:46:35,USR0023,PC-USR0023-01,C:\Documents\work_doc_20.docx,File Open,Sample content
FIL0007438,01/29/2026 16:54:07,USR0023,PC-USR0023-01,C:\Documents\work_doc_45.docx,File Open,Sample content
FIL0007439,01/29/2026 12:59:58,USR0023,PC-USR0023-01,C:\Documents\work_doc_20.docx,File Open,Sample content
FIL0007440,01/29/2026 09:14:21,USR0024,PC-USR0024-01,C:\Documents\work_doc_28.docx,File Open,Sample content
FIL0007441,01/29/2026 13:39:43,USR0024,PC-USR0024-01,C:\Documents\work_doc_1.docx,File Open,Sample content
FIL0007442,01/29/2026 10:04:57,USR0024,PC-USR0024-01,C:\Documents\work_doc_33.docx,File Open,Sample content
FIL0007443,01/29/2026 15:41:23,USR0024,PC-USR0024-01,C:\Documents\work_doc_8.docx,File Open,Sample content
FIL0007444,01/29/2026 13:12:03,USR0024,PC-USR0024-01,C:\Documents\work_doc_44.docx,File Open,Sample content
FIL0007445,01/29/2026 16:59:05,USR0024,PC-USR0024-01,C:\Documents\work_doc_8.docx,File Open,Sample content
FIL0007446,01/29/2026 12:21:22,USR0024,PC-USR0024-01,C:\Documents\work_doc_42.docx,File Open,Sample content
FIL0007447,01/29/2026 15:53:30,USR0024,PC-USR0024-01,C:\Documents\work_doc_39.docx,File Open,Sample content
FIL0007448,01/29/2026 11:06:51,USR0024,PC-USR0024-01,C:\Documents\work_doc_36.docx,File Open,Sample content
FIL0007449,01/29/2026 12:38:30,USR0024,PC-USR0024-01,C:\Documents\work_doc_38.docx,File Open,Sample content
FIL0007450,01/29/2026 14:34:21,USR0024,PC-USR0024-01,C:\Documents\work_doc_48.docx,File Open,Sample content
FIL0007451,01/29/2026 16:48:18,USR0024,PC-USR0024-01,C:\Documents\work_doc_7.docx,File Open,Sample content
FIL0007452,01/29/2026 16:03:07,USR0024,PC-USR0024-01,C:\Documents\work_doc_33.docx,File Open,Sample content
FIL0007453,01/29/2026 14:37:35,USR0025,PC-USR0025-01,C:\Documents\work_doc_10.docx,File Open,Sample content
FIL0007454,01/29/2026 09:15:46,USR0025,PC-USR0025-01,C:\Documents\work_doc_36.docx,File Open,Sample content
FIL0007455,01/29/2026 12:16:57,USR0025,PC-USR0025-01,C:\Documents\work_doc_39.docx,File Open,Sample content
FIL0007456,01/29/2026 16:09:25,USR0025,PC-USR0025-01,C:\Documents\work_doc_44.docx,File Open,Sample content
FIL0007457,01/29/2026 14:24:33,USR0025,PC-USR0025-01,C:\Documents\work_doc_37.docx,File Open,Sample content
FIL0007458,01/29/2026 09:40:37,USR0025,PC-USR0025-01,C:\Documents\work_doc_37.docx,File Open,Sample content
FIL0007459,01/30/2026 23:44:07,AAE0190,PC-AAE0190-01,C:\Confidential\source_code_export_5.zip,File Open,Sample content
FIL0007460,01/30/2026 21:37:24,AAE0190,PC-AAE0190-01,C:\Documents\work_doc_44.docx,File Open,Sample content
FIL0007461,01/30/2026 22:01:49,AAE0190,PC-AAE0190-01,C:\Confidential\source_code_export_8.zip,File Open,Sample content
FIL0007462,01/30/2026 22:48:53,AAE0190,PC-AAE0190-01,C:\Documents\work_doc_22.docx,File Open,Sample content
FIL0007463,01/30/2026 23:25:04,AAE0190,PC-AAE0190-01,C:\Documents\work_doc_50.docx,File Open,Sample content
FIL0007464,01/30/2026 22:48:59,AAE0190,PC-AAE0190-01,C:\Documents\work_doc_41.docx,File Open,Sample content
FIL0007465,01/30/2026 22:02:10,AAE0190,PC-AAE0190-01,C:\Documents\work_doc_2.docx,File Open,Sample content
FIL0007466,01/30/2026 21:57:15,AAE0190,PC-AAE0190-01,C:\Documents\work_doc_46.docx,File Open,Sample content
FIL0007467,01/30/2026 21:53:04,AAE0190,PC-AAE0190-01,C:\Confidential\source_code_export_9.zip,File Open,Sample content
FIL0007468,01/30/2026 22:42:29,AAE0190,PC-AAE0190-01,C:\Documents\work_doc_14.docx,File Open,Sample content
FIL0007469,01/30/2026 22:06:55,AAE0190,PC-AAE0190-01,C:\Documents\work_doc_49.docx,File Open,Sample content
FIL0007470,01/30/2026 21:57:47,AAE0190,PC-AAE0190-01,C:\Confidential\source_code_export_7.zip,File Open,Sample content
FIL0007471,01/30/2026 21:09:11,AAE0190,PC-AAE0190-01,C:\Confidential\source_code_export_4.zip,File Open,Sample content
FIL0007472,01/30/2026 22:19:06,AAE0190,PC-AAE0190-01,C:\Documents\work_doc_28.docx,File Open,Sample content
FIL0007473,01/30/2026 21:46:49,AAE0190,PC-AAE0190-01,C:\Documents\work_doc_17.docx,File Open,Sample content
FIL0007474,01/30/2026 23:43:05,AAE0190,PC-AAE0190-01,C:\Confidential\source_code_export_10.zip,File Open,Sample content
FIL0007475,01/30/2026 22:49:45,AAE0190,PC-AAE0190-01,C:\Documents\work_doc_30.docx,File Open,Sample content
FIL0007476,01/30/2026 22:18:49,AAE0190,PC-AAE0190-01,C:\Documents\work_doc_34.docx,File Open,Sample content
FIL0007477,01/30/2026 23:55:17,AAE0190,PC-AAE0190-01,C:\Documents\work_doc_39.docx,File Open,Sample content
FIL0007478,01/30/2026 21:57:52,AAE0190,PC-AAE0190-01,C:\Documents\work_doc_39.docx,File Open,Sample content
FIL0007479,01/30/2026 22:17:33,AAE0190,PC-AAE0190-01,C:\Documents\work_doc_38.docx,File Open,Sample content
FIL0007480,01/30/2026 23:55:38,AAE0190,PC-AAE0190-01,C:\Documents\work_doc_11.docx,File Open,Sample content
FIL0007481,01/30/2026 23:10:56,AAE0190,PC-AAE0190-01,C:\Documents\work_doc_11.docx,File Open,Sample content
FIL0007482,01/30/2026 23:27:42,AAE0190,PC-AAE0190-01,C:\Documents\work_doc_34.docx,File Open,Sample content
FIL0007483,01/30/2026 21:53:15,AAE0190,PC-AAE0190-01,C:\Documents\work_doc_48.docx,File Open,Sample content
FIL0007484,01/30/2026 21:01:30,AAE0190,PC-AAE0190-01,C:\Confidential\source_code_export_9.zip,File Open,Sample content
FIL0007485,01/30/2026 22:52:19,AAE0190,PC-AAE0190-01,C:\Confidential\source_code_export_4.zip,File Open,Sample content
FIL0007486,01/30/2026 23:50:04,AAE0190,PC-AAE0190-01,C:\Documents\work_doc_45.docx,File Open,Sample content
FIL0007487,01/30/2026 22:11:05,AAE0190,PC-AAE0190-01,C:\Documents\work_doc_31.docx,File Open,Sample content
FIL0007488,01/30/2026 23:42:39,AAE0190,PC-AAE0190-01,C:\Confidential\source_code_export_6.zip,File Open,Sample content
FIL0007489,01/30/2026 23:47:38,AAE0190,PC-AAE0190-01,C:\Confidential\source_code_export_5.zip,File Open,Sample content
FIL0007490,01/30/2026 23:11:16,AAE0190,PC-AAE0190-01,C:\Documents\work_doc_23.docx,File Open,Sample content
FIL0007491,01/30/2026 21:35:49,AAE0190,PC-AAE0190-01,C:\Confidential\source_code_export_1.zip,File Open,Sample content
FIL0007492,01/30/2026 22:39:19,AAE0190,PC-AAE0190-01,C:\Documents\work_doc_45.docx,File Open,Sample content
FIL0007493,01/30/2026 21:21:57,AAE0190,PC-AAE0190-01,C:\Documents\work_doc_1.docx,File Open,Sample content
FIL0007494,01/30/2026 22:09:05,AAE0190,PC-AAE0190-01,C:\Documents\work_doc_45.docx,File Open,Sample content
FIL0007495,01/30/2026 21:32:04,AAE0190,PC-AAE0190-01,C:\Documents\work_doc_31.docx,File Open,Sample content
FIL0007496,01/30/2026 23:41:09,AAE0190,PC-AAE0190-01,C:\Confidential\source_code_export_9.zip,File Open,Sample content
FIL0007497,01/30/2026 23:25:52,AAE0190,PC-AAE0190-01,C:\Documents\work_doc_19.docx,File Open,Sample content
FIL0007498,01/30/2026 22:08:17,AAE0190,PC-AAE0190-01,C:\Documents\work_doc_7.docx,File Open,Sample content
FIL0007499,01/30/2026 21:58:25,AAE0190,PC-AAE0190-01,C:\Documents\work_doc_5.docx,File Open,Sample content
FIL0007500,01/30/2026 23:27:42,AAE0190,PC-AAE0190-01,C:\Confidential\source_code_export_7.zip,File Open,Sample content
FIL0007501,01/30/2026 21:57:01,AAE0190,PC-AAE0190-01,C:\Documents\work_doc_22.docx,File Open,Sample content
FIL0007502,01/30/2026 23:19:31,AAE0190,PC-AAE0190-01,C:\Confidential\source_code_export_7.zip,File Open,Sample content
FIL0007503,01/30/2026 22:03:59,AAE0190,PC-AAE0190-01,C:\Confidential\source_code_export_2.zip,File Open,Sample content
FIL0007504,01/30/2026 21:44:17,AAE0190,PC-AAE0190-01,C:\Documents\work_doc_49.docx,File Open,Sample content
FIL0007505,01/30/2026 23:13:58,AAE0190,PC-AAE0190-01,C:\Documents\work_doc_13.docx,File Open,Sample content
FIL0007506,01/30/2026 23:21:17,AAE0190,PC-AAE0190-01,C:\Confidential\source_code_export_1.zip,File Open,Sample content
FIL0007507,01/30/2026 21:12:50,AAE0190,PC-AAE0190-01,C:\Documents\work_doc_28.docx,File Open,Sample content
FIL0007508,01/30/2026 23:00:35,AAE0190,PC-AAE0190-01,C:\Documents\work_doc_22.docx,File Open,Sample content
FIL0007509,01/30/2026 23:13:17,AAE0190,PC-AAE0190-01,C:\Confidential\source_code_export_7.zip,File Open,Sample content
FIL0007510,01/30/2026 21:59:47,AAE0190,PC-AAE0190-01,C:\Confidential\source_code_export_4.zip,File Open,Sample content
FIL0007511,01/30/2026 23:11:14,AAE0190,PC-AAE0190-01,C:\Confidential\source_code_export_8.zip,File Open,Sample content
FIL0007512,01/30/2026 21:08:13,AAE0190,PC-AAE0190-01,C:\Documents\work_doc_44.docx,File Open,Sample content
FIL0007513,01/30/2026 22:59:59,AAE0190,PC-AAE0190-01,C:\Confidential\source_code_export_4.zip,File Open,Sample content
FIL0007514,01/30/2026 23:34:03,AAE0190,PC-AAE0190-01,C:\Confidential\source_code_export_6.zip,File Open,Sample content
FIL0007515,01/30/2026 22:39:25,AAE0190,PC-AAE0190-01,C:\Documents\work_doc_20.docx,File Open,Sample content
FIL0007516,01/30/2026 23:04:22,AAE0190,PC-AAE0190-01,C:\Documents\work_doc_19.docx,File Open,Sample content
FIL0007517,01/30/2026 21:01:57,AAE0190,PC-AAE0190-01,C:\Confidential\source_code_export_6.zip,File Open,Sample content
FIL0007518,01/30/2026 23:56:10,AAE0190,PC-AAE0190-01,C:\Documents\work_doc_40.docx,File Open,Sample content
FIL0007519,01/30/2026 23:59:09,AAE0190,PC-AAE0190-01,C:\Documents\work_doc_20.docx,File Open,Sample content
FIL0007520,01/30/2026 23:51:43,AAE0190,PC-AAE0190-01,C:\Confidential\source_code_export_7.zip,File Open,Sample content
FIL0007521,01/30/2026 23:19:04,AAE0190,PC-AAE0190-01,C:\Documents\work_doc_31.docx,File Open,Sample content
FIL0007522,01/30/2026 23:50:38,AAE0190,PC-AAE0190-01,C:\Confidential\source_code_export_8.zip,File Open,Sample content
FIL0007523,01/30/2026 23:33:46,AAE0190,PC-AAE0190-01,C:\Documents\work_doc_3.docx,File Open,Sample content
FIL0007524,01/30/2026 22:10:57,AAE0190,PC-AAE0190-01,C:\Documents\work_doc_16.docx,File Open,Sample content
FIL0007525,01/30/2026 22:38:24,AAE0190,PC-AAE0190-01,C:\Documents\work_doc_14.docx,File Open,Sample content
FIL0007526,01/30/2026 23:47:25,AAE0190,PC-AAE0190-01,C:\Documents\work_doc_46.docx,File Open,Sample content
FIL0007527,01/30/2026 22:48:51,AAE0190,PC-AAE0190-01,C:\Documents\work_doc_27.docx,File Open,Sample content
FIL0007528,01/30/2026 22:19:56,AAE0190,PC-AAE0190-01,C:\Documents\work_doc_47.docx,File Open,Sample content
FIL0007529,01/30/2026 16:40:06,USR0002,PC-USR0002-01,C:\Documents\work_doc_49.docx,File Open,Sample content
FIL0007530,01/30/2026 16:01:28,USR0002,PC-USR0002-01,C:\Documents\work_doc_4.docx,File Open,Sample content
FIL0007531,01/30/2026 09:00:50,USR0002,PC-USR0002-01,C:\Documents\work_doc_14.docx,File Open,Sample content
FIL0007532,01/30/2026 13:36:50,USR0002,PC-USR0002-01,C:\Documents\work_doc_9.docx,File Open,Sample content
FIL0007533,01/30/2026 10:57:31,USR0002,PC-USR0002-01,C:\Documents\work_doc_22.docx,File Open,Sample content
FIL0007534,01/30/2026 12:15:44,USR0002,PC-USR0002-01,C:\Documents\work_doc_26.docx,File Open,Sample content
FIL0007535,01/30/2026 10:17:34,USR0002,PC-USR0002-01,C:\Documents\work_doc_23.docx,File Open,Sample content
FIL0007536,01/30/2026 12:18:09,USR0002,PC-USR0002-01,C:\Documents\work_doc_14.docx,File Open,Sample content
FIL0007537,01/30/2026 11:57:05,USR0002,PC-USR0002-01,C:\Documents\work_doc_27.docx,File Open,Sample content
FIL0007538,01/30/2026 15:33:15,USR0002,PC-USR0002-01,C:\Documents\work_doc_12.docx,File Open,Sample content
FIL0007539,01/30/2026 13:41:22,USR0003,PC-USR0003-01,C:\Documents\work_doc_37.docx,File Open,Sample content
FIL0007540,01/30/2026 09:25:26,USR0003,PC-USR0003-01,C:\Documents\work_doc_46.docx,File Open,Sample content
FIL0007541,01/30/2026 10:21:34,USR0003,PC-USR0003-01,C:\Documents\work_doc_45.docx,File Open,Sample content
FIL0007542,01/30/2026 11:54:59,USR0003,PC-USR0003-01,C:\Documents\work_doc_25.docx,File Open,Sample content
FIL0007543,01/30/2026 15:15:53,USR0003,PC-USR0003-01,C:\Documents\work_doc_18.docx,File Open,Sample content
FIL0007544,01/30/2026 09:17:40,USR0003,PC-USR0003-01,C:\Documents\work_doc_34.docx,File Open,Sample content
FIL0007545,01/30/2026 13:02:41,USR0003,PC-USR0003-01,C:\Documents\work_doc_27.docx,File Open,Sample content
FIL0007546,01/30/2026 16:25:16,USR0003,PC-USR0003-01,C:\Documents\work_doc_26.docx,File Open,Sample content
FIL0007547,01/30/2026 16:29:22,USR0003,PC-USR0003-01,C:\Documents\work_doc_19.docx,File Open,Sample content
FIL0007548,01/30/2026 15:34:35,USR0003,PC-USR0003-01,C:\Documents\work_doc_7.docx,File Open,Sample content
FIL0007549,01/30/2026 10:37:24,USR0003,PC-USR0003-01,C:\Documents\work_doc_42.docx,File Open,Sample content
FIL0007550,01/30/2026 16:27:29,USR0003,PC-USR0003-01,C:\Documents\work_doc_21.docx,File Open,Sample content
FIL0007551,01/30/2026 13:44:09,USR0003,PC-USR0003-01,C:\Documents\work_doc_38.docx,File Open,Sample content
FIL0007552,01/30/2026 10:55:33,USR0003,PC-USR0003-01,C:\Documents\work_doc_23.docx,File Open,Sample content
FIL0007553,01/30/2026 09:42:19,USR0003,PC-USR0003-01,C:\Documents\work_doc_20.docx,File Open,Sample content
FIL0007554,01/30/2026 14:01:49,USR0003,PC-USR0003-01,C:\Documents\work_doc_29.docx,File Open,Sample content
FIL0007555,01/30/2026 15:30:03,USR0003,PC-USR0003-01,C:\Documents\work_doc_35.docx,File Open,Sample content
FIL0007556,01/30/2026 16:14:02,USR0003,PC-USR0003-01,C:\Documents\work_doc_4.docx,File Open,Sample content
FIL0007557,01/30/2026 09:52:05,USR0004,PC-USR0004-01,C:\Documents\work_doc_23.docx,File Open,Sample content
FIL0007558,01/30/2026 10:42:42,USR0004,PC-USR0004-01,C:\Documents\work_doc_2.docx,File Open,Sample content
FIL0007559,01/30/2026 12:46:38,USR0004,PC-USR0004-01,C:\Documents\work_doc_33.docx,File Open,Sample content
FIL0007560,01/30/2026 16:38:49,USR0004,PC-USR0004-01,C:\Documents\work_doc_22.docx,File Open,Sample content
FIL0007561,01/30/2026 16:28:59,USR0004,PC-USR0004-01,C:\Documents\work_doc_1.docx,File Open,Sample content
FIL0007562,01/30/2026 09:18:50,USR0004,PC-USR0004-01,C:\Documents\work_doc_49.docx,File Open,Sample content
FIL0007563,01/30/2026 12:51:04,USR0004,PC-USR0004-01,C:\Documents\work_doc_24.docx,File Open,Sample content
FIL0007564,01/30/2026 14:39:18,USR0004,PC-USR0004-01,C:\Documents\work_doc_8.docx,File Open,Sample content
FIL0007565,01/30/2026 11:17:08,USR0004,PC-USR0004-01,C:\Documents\work_doc_33.docx,File Open,Sample content
FIL0007566,01/30/2026 09:12:14,USR0004,PC-USR0004-01,C:\Documents\work_doc_4.docx,File Open,Sample content
FIL0007567,01/30/2026 10:52:58,USR0004,PC-USR0004-01,C:\Documents\work_doc_23.docx,File Open,Sample content
FIL0007568,01/30/2026 11:37:58,USR0004,PC-USR0004-01,C:\Documents\work_doc_23.docx,File Open,Sample content
FIL0007569,01/30/2026 12:05:28,USR0004,PC-USR0004-01,C:\Documents\work_doc_7.docx,File Open,Sample content
FIL0007570,01/30/2026 12:10:54,USR0004,PC-USR0004-01,C:\Documents\work_doc_1.docx,File Open,Sample content
FIL0007571,01/30/2026 10:42:08,USR0004,PC-USR0004-01,C:\Documents\work_doc_7.docx,File Open,Sample content
FIL0007572,01/30/2026 11:23:55,USR0004,PC-USR0004-01,C:\Documents\work_doc_14.docx,File Open,Sample content
FIL0007573,01/30/2026 11:50:53,USR0004,PC-USR0004-01,C:\Documents\work_doc_10.docx,File Open,Sample content
FIL0007574,01/30/2026 11:23:05,USR0004,PC-USR0004-01,C:\Documents\work_doc_38.docx,File Open,Sample content
FIL0007575,01/30/2026 11:36:20,USR0004,PC-USR0004-01,C:\Documents\work_doc_18.docx,File Open,Sample content
FIL0007576,01/30/2026 12:25:21,USR0004,PC-USR0004-01,C:\Documents\work_doc_32.docx,File Open,Sample content
FIL0007577,01/30/2026 16:20:20,USR0005,PC-USR0005-01,C:\Documents\work_doc_50.docx,File Open,Sample content
FIL0007578,01/30/2026 11:41:04,USR0005,PC-USR0005-01,C:\Documents\work_doc_46.docx,File Open,Sample content
FIL0007579,01/30/2026 09:08:49,USR0005,PC-USR0005-01,C:\Documents\work_doc_31.docx,File Open,Sample content
FIL0007580,01/30/2026 14:35:13,USR0005,PC-USR0005-01,C:\Documents\work_doc_22.docx,File Open,Sample content
FIL0007581,01/30/2026 14:53:02,USR0005,PC-USR0005-01,C:\Documents\work_doc_1.docx,File Open,Sample content
FIL0007582,01/30/2026 14:45:01,USR0005,PC-USR0005-01,C:\Documents\work_doc_7.docx,File Open,Sample content
FIL0007583,01/30/2026 09:42:42,USR0005,PC-USR0005-01,C:\Documents\work_doc_23.docx,File Open,Sample content
FIL0007584,01/30/2026 09:03:41,USR0005,PC-USR0005-01,C:\Documents\work_doc_46.docx,File Open,Sample content
FIL0007585,01/30/2026 15:28:10,USR0005,PC-USR0005-01,C:\Documents\work_doc_2.docx,File Open,Sample content
FIL0007586,01/30/2026 11:48:33,USR0005,PC-USR0005-01,C:\Documents\work_doc_36.docx,File Open,Sample content
FIL0007587,01/30/2026 14:31:55,USR0005,PC-USR0005-01,C:\Documents\work_doc_48.docx,File Open,Sample content
FIL0007588,01/30/2026 14:47:45,USR0005,PC-USR0005-01,C:\Documents\work_doc_19.docx,File Open,Sample content
FIL0007589,01/30/2026 12:26:30,USR0005,PC-USR0005-01,C:\Documents\work_doc_32.docx,File Open,Sample content
FIL0007590,01/30/2026 16:20:57,USR0005,PC-USR0005-01,C:\Documents\work_doc_38.docx,File Open,Sample content
FIL0007591,01/30/2026 16:48:57,USR0005,PC-USR0005-01,C:\Documents\work_doc_1.docx,File Open,Sample content
FIL0007592,01/30/2026 14:09:35,USR0005,PC-USR0005-01,C:\Documents\work_doc_35.docx,File Open,Sample content
FIL0007593,01/30/2026 14:37:51,USR0005,PC-USR0005-01,C:\Documents\work_doc_19.docx,File Open,Sample content
FIL0007594,01/30/2026 16:00:05,USR0006,PC-USR0006-01,C:\Documents\work_doc_10.docx,File Open,Sample content
FIL0007595,01/30/2026 10:29:33,USR0006,PC-USR0006-01,C:\Documents\work_doc_11.docx,File Open,Sample content
FIL0007596,01/30/2026 11:40:53,USR0006,PC-USR0006-01,C:\Documents\work_doc_18.docx,File Open,Sample content
FIL0007597,01/30/2026 10:54:24,USR0006,PC-USR0006-01,C:\Documents\work_doc_19.docx,File Open,Sample content
FIL0007598,01/30/2026 13:48:37,USR0006,PC-USR0006-01,C:\Documents\work_doc_42.docx,File Open,Sample content
FIL0007599,01/30/2026 10:09:51,USR0006,PC-USR0006-01,C:\Documents\work_doc_17.docx,File Open,Sample content
FIL0007600,01/30/2026 12:21:18,USR0006,PC-USR0006-01,C:\Documents\work_doc_21.docx,File Open,Sample content
FIL0007601,01/30/2026 11:24:34,USR0006,PC-USR0006-01,C:\Documents\work_doc_42.docx,File Open,Sample content
FIL0007602,01/30/2026 12:36:22,USR0006,PC-USR0006-01,C:\Documents\work_doc_12.docx,File Open,Sample content
FIL0007603,01/30/2026 13:25:14,USR0006,PC-USR0006-01,C:\Documents\work_doc_39.docx,File Open,Sample content
FIL0007604,01/30/2026 14:21:15,USR0006,PC-USR0006-01,C:\Documents\work_doc_2.docx,File Open,Sample content
FIL0007605,01/30/2026 15:42:24,USR0006,PC-USR0006-01,C:\Documents\work_doc_21.docx,File Open,Sample content
FIL0007606,01/30/2026 14:09:28,USR0006,PC-USR0006-01,C:\Documents\work_doc_26.docx,File Open,Sample content
FIL0007607,01/30/2026 15:23:18,USR0006,PC-USR0006-01,C:\Documents\work_doc_2.docx,File Open,Sample content
FIL0007608,01/30/2026 16:32:25,USR0007,PC-USR0007-01,C:\Documents\work_doc_17.docx,File Open,Sample content
FIL0007609,01/30/2026 11:52:24,USR0007,PC-USR0007-01,C:\Documents\work_doc_2.docx,File Open,Sample content
FIL0007610,01/30/2026 10:14:23,USR0007,PC-USR0007-01,C:\Documents\work_doc_34.docx,File Open,Sample content
FIL0007611,01/30/2026 16:48:24,USR0007,PC-USR0007-01,C:\Documents\work_doc_39.docx,File Open,Sample content
FIL0007612,01/30/2026 14:10:31,USR0007,PC-USR0007-01,C:\Documents\work_doc_15.docx,File Open,Sample content
FIL0007613,01/30/2026 13:31:59,USR0007,PC-USR0007-01,C:\Documents\work_doc_11.docx,File Open,Sample content
FIL0007614,01/30/2026 13:48:58,USR0007,PC-USR0007-01,C:\Documents\work_doc_40.docx,File Open,Sample content
FIL0007615,01/30/2026 15:22:56,USR0007,PC-USR0007-01,C:\Documents\work_doc_24.docx,File Open,Sample content
FIL0007616,01/30/2026 13:45:40,USR0008,PC-USR0008-01,C:\Documents\work_doc_30.docx,File Open,Sample content
FIL0007617,01/30/2026 15:02:53,USR0008,PC-USR0008-01,C:\Documents\work_doc_33.docx,File Open,Sample content
FIL0007618,01/30/2026 12:01:58,USR0008,PC-USR0008-01,C:\Documents\work_doc_34.docx,File Open,Sample content
FIL0007619,01/30/2026 09:27:46,USR0008,PC-USR0008-01,C:\Documents\work_doc_20.docx,File Open,Sample content
FIL0007620,01/30/2026 10:26:47,USR0008,PC-USR0008-01,C:\Documents\work_doc_29.docx,File Open,Sample content
FIL0007621,01/30/2026 14:11:23,USR0008,PC-USR0008-01,C:\Documents\work_doc_7.docx,File Open,Sample content
FIL0007622,01/30/2026 10:19:12,USR0009,PC-USR0009-01,C:\Documents\work_doc_22.docx,File Open,Sample content
FIL0007623,01/30/2026 14:51:03,USR0009,PC-USR0009-01,C:\Documents\work_doc_38.docx,File Open,Sample content
FIL0007624,01/30/2026 13:03:19,USR0009,PC-USR0009-01,C:\Documents\work_doc_30.docx,File Open,Sample content
FIL0007625,01/30/2026 13:18:39,USR0009,PC-USR0009-01,C:\Documents\work_doc_26.docx,File Open,Sample content
FIL0007626,01/30/2026 13:23:23,USR0009,PC-USR0009-01,C:\Documents\work_doc_42.docx,File Open,Sample content
FIL0007627,01/30/2026 09:52:41,USR0009,PC-USR0009-01,C:\Documents\work_doc_40.docx,File Open,Sample content
FIL0007628,01/30/2026 12:51:14,USR0009,PC-USR0009-01,C:\Documents\work_doc_37.docx,File Open,Sample content
FIL0007629,01/30/2026 11:44:18,USR0009,PC-USR0009-01,C:\Documents\work_doc_45.docx,File Open,Sample content
FIL0007630,01/30/2026 14:31:32,USR0009,PC-USR0009-01,C:\Documents\work_doc_21.docx,File Open,Sample content
FIL0007631,01/30/2026 10:59:07,USR0010,PC-USR0010-01,C:\Documents\work_doc_49.docx,File Open,Sample content
FIL0007632,01/30/2026 15:18:16,USR0010,PC-USR0010-01,C:\Documents\work_doc_34.docx,File Open,Sample content
FIL0007633,01/30/2026 10:46:01,USR0010,PC-USR0010-01,C:\Documents\work_doc_30.docx,File Open,Sample content
FIL0007634,01/30/2026 11:35:53,USR0010,PC-USR0010-01,C:\Documents\work_doc_50.docx,File Open,Sample content
FIL0007635,01/30/2026 13:13:10,USR0010,PC-USR0010-01,C:\Documents\work_doc_21.docx,File Open,Sample content
FIL0007636,01/30/2026 13:02:54,USR0010,PC-USR0010-01,C:\Documents\work_doc_6.docx,File Open,Sample content
FIL0007637,01/30/2026 11:18:08,USR0010,PC-USR0010-01,C:\Documents\work_doc_20.docx,File Open,Sample content
FIL0007638,01/30/2026 15:19:08,USR0010,PC-USR0010-01,C:\Documents\work_doc_18.docx,File Open,Sample content
FIL0007639,01/30/2026 09:54:11,USR0010,PC-USR0010-01,C:\Documents\work_doc_41.docx,File Open,Sample content
FIL0007640,01/30/2026 14:59:40,USR0010,PC-USR0010-01,C:\Documents\work_doc_10.docx,File Open,Sample content
FIL0007641,01/30/2026 16:43:41,USR0010,PC-USR0010-01,C:\Documents\work_doc_31.docx,File Open,Sample content
FIL0007642,01/30/2026 16:59:24,USR0010,PC-USR0010-01,C:\Documents\work_doc_31.docx,File Open,Sample content
FIL0007643,01/30/2026 15:29:57,USR0010,PC-USR0010-01,C:\Documents\work_doc_18.docx,File Open,Sample content
FIL0007644,01/30/2026 16:43:27,USR0010,PC-USR0010-01,C:\Documents\work_doc_40.docx,File Open,Sample content
FIL0007645,01/30/2026 09:27:04,USR0010,PC-USR0010-01,C:\Documents\work_doc_11.docx,File Open,Sample content
FIL0007646,01/30/2026 13:09:30,USR0011,PC-USR0011-01,C:\Documents\work_doc_37.docx,File Open,Sample content
FIL0007647,01/30/2026 15:00:11,USR0011,PC-USR0011-01,C:\Documents\work_doc_10.docx,File Open,Sample content
FIL0007648,01/30/2026 09:52:05,USR0011,PC-USR0011-01,C:\Documents\work_doc_8.docx,File Open,Sample content
FIL0007649,01/30/2026 16:02:43,USR0011,PC-USR0011-01,C:\Documents\work_doc_13.docx,File Open,Sample content
FIL0007650,01/30/2026 12:07:23,USR0011,PC-USR0011-01,C:\Documents\work_doc_43.docx,File Open,Sample content
FIL0007651,01/30/2026 09:49:17,USR0011,PC-USR0011-01,C:\Documents\work_doc_41.docx,File Open,Sample content
FIL0007652,01/30/2026 14:47:05,USR0011,PC-USR0011-01,C:\Documents\work_doc_36.docx,File Open,Sample content
FIL0007653,01/30/2026 13:40:54,USR0012,PC-USR0012-01,C:\Documents\work_doc_21.docx,File Open,Sample content
FIL0007654,01/30/2026 09:31:10,USR0012,PC-USR0012-01,C:\Documents\work_doc_49.docx,File Open,Sample content
FIL0007655,01/30/2026 14:03:06,USR0012,PC-USR0012-01,C:\Documents\work_doc_20.docx,File Open,Sample content
FIL0007656,01/30/2026 11:25:05,USR0012,PC-USR0012-01,C:\Documents\work_doc_27.docx,File Open,Sample content
FIL0007657,01/30/2026 16:04:51,USR0012,PC-USR0012-01,C:\Documents\work_doc_43.docx,File Open,Sample content
FIL0007658,01/30/2026 15:03:18,USR0012,PC-USR0012-01,C:\Documents\work_doc_33.docx,File Open,Sample content
FIL0007659,01/30/2026 11:49:40,USR0012,PC-USR0012-01,C:\Documents\work_doc_12.docx,File Open,Sample content
FIL0007660,01/30/2026 12:34:12,USR0012,PC-USR0012-01,C:\Documents\work_doc_43.docx,File Open,Sample content
FIL0007661,01/30/2026 15:55:02,USR0012,PC-USR0012-01,C:\Documents\work_doc_43.docx,File Open,Sample content
